(1)ClimateZone,(2)Date,(3)T.Max,(4)T.Min,(5)Rain,(6)Evap,(7)Radn
A,24/08/1990,2.599999905,0,2.599999905,1.611,1.611
A,25/08/1990,0.449999988,0,0.449999988,1.667,1.667
A,26/08/1990,1.25,0,1.25,1.724,1.724
A,27/08/1990,0.200000003,0,0.200000003,1.781,1.781
A,28/08/1990,14.25,0,14.25,1.837,1.837
A,29/08/1990,0.300000012,0,0.300000012,1.894,1.894
A,30/08/1990,2.450000048,0,2.450000048,1.951,1.951
A,31/08/1990,0.700000048,0,0.700000048,2.007,2.007
A,1/09/1990,4.099999905,0,4.099999905,2.064,2.064
A,2/09/1990,2.699999809,0,2.699999809,2.121,2.121
A,3/09/1990,1.549999952,0,1.549999952,2.177,2.177
A,4/09/1990,4.399999619,0,4.399999619,2.234,2.234
A,5/09/1990,6.849999905,0,6.849999905,2.29,2.29
A,6/09/1990,0.350000024,0,0.350000024,2.347,2.347
A,7/09/1990,0,0,0,2.404,2.404
A,8/09/1990,0,0,0,2.46,2.46
A,9/09/1990,0,0,0,2.517,2.517
A,10/09/1990,0,0,0,2.574,2.574
A,11/09/1990,22.5,0,22.5,2.63,2.63
A,12/09/1990,4.75,0,4.75,2.687,2.687
A,13/09/1990,0.700000048,0,0.700000048,2.744,2.744
A,14/09/1990,1.049999952,0,1.049999952,2.8,2.8
A,15/09/1990,0,0,0,2.857,2.857
A,16/09/1990,0,0,0,2.913,2.913
A,17/09/1990,0,0,0,2.942,2.942
A,18/09/1990,0,0,0,2.97,2.97
A,19/09/1990,0,0,0,2.999,2.999
A,20/09/1990,3,0,3,3.027,3.027
A,21/09/1990,0,0,0,3.055,3.055
A,22/09/1990,0,0,0,3.084,3.084
A,23/09/1990,0,0,0,3.112,3.112
A,24/09/1990,24.45000076,0,24.45000076,3.14,3.14
A,25/09/1990,1.25,0,1.25,3.169,3.169
A,26/09/1990,0.5,0,0.5,3.197,3.197
A,27/09/1990,0,0,0,3.226,3.226
A,28/09/1990,0,0,0,3.254,3.254
A,29/09/1990,0,0,0,3.282,3.282
A,30/09/1990,0,0,0,3.311,3.311
A,1/10/1990,0,0,0,3.339,3.339
A,2/10/1990,0,0,0,3.367,3.367
A,3/10/1990,0.349999994,0,0.349999994,3.396,3.396
A,4/10/1990,3.950000048,0,3.950000048,3.424,3.424
A,5/10/1990,3.200000048,0,3.200000048,3.453,3.453
A,6/10/1990,0.050000001,0,0.050000001,3.481,3.481
A,7/10/1990,2.299999952,0,2.299999952,3.509,3.509
A,8/10/1990,0.649999976,0,0.649999976,3.538,3.538
A,9/10/1990,0.449999988,0,0.449999988,3.566,3.566
A,10/10/1990,7.849999905,0,7.849999905,3.594,3.594
A,11/10/1990,2.25,0,2.25,3.623,3.623
A,12/10/1990,0,0,0,3.651,3.651
A,13/10/1990,0.25,0,0.25,3.679,3.679
A,14/10/1990,0.100000001,0,0.100000001,3.708,3.708
A,15/10/1990,6.25,0,6.25,3.736,3.736
A,16/10/1990,1,0,1,3.765,3.765
A,17/10/1990,0.699999988,0,0.699999988,3.815,3.815
A,18/10/1990,12,0,12,3.866,3.866
A,19/10/1990,6.850000381,0,6.850000381,3.917,3.917
A,20/10/1990,19.5,0,19.5,3.967,3.967
A,21/10/1990,0.300000012,0,0.300000012,4.018,4.018
A,22/10/1990,0,0,0,4.069,4.069
A,23/10/1990,0,0,0,4.119,4.119
A,24/10/1990,0,0,0,4.17,4.17
A,25/10/1990,0,0,0,4.221,4.221
A,26/10/1990,0,0,0,4.271,4.271
A,27/10/1990,0,0,0,4.322,4.322
A,28/10/1990,0.100000001,0,0.100000001,4.373,4.373
A,29/10/1990,0,0,0,4.423,4.423
A,30/10/1990,4.949999809,0,4.949999809,4.474,4.474
A,31/10/1990,12.39999962,0,12.39999962,4.525,4.525
A,1/11/1990,0.050000001,0,0.050000001,4.575,4.575
A,2/11/1990,0,0,0,4.626,4.626
A,3/11/1990,0,0,0,4.677,4.677
A,4/11/1990,0,0,0,4.727,4.727
A,5/11/1990,0,0,0,4.778,4.778
A,6/11/1990,0,0,0,4.828,4.828
A,7/11/1990,0.25,0,0.25,4.879,4.879
A,8/11/1990,6.650000095,0,6.650000095,4.93,4.93
A,9/11/1990,4.099999905,0,4.099999905,4.98,4.98
A,10/11/1990,0.550000012,0,0.550000012,5.031,5.031
A,11/11/1990,0.400000006,0,0.400000006,5.082,5.082
A,12/11/1990,0,0,0,5.132,5.132
A,13/11/1990,0,0,0,5.183,5.183
A,14/11/1990,0,0,0,5.234,5.234
A,15/11/1990,0,0,0,5.284,5.284
A,16/11/1990,0.349999994,0,0.349999994,5.335,5.335
A,17/11/1990,0.800000012,0,0.800000012,5.33,5.33
A,18/11/1990,1.350000024,0,1.350000024,5.324,5.324
A,19/11/1990,0,0,0,5.319,5.319
A,20/11/1990,0,0,0,5.313,5.313
A,21/11/1990,0,0,0,5.308,5.308
A,22/11/1990,0.200000003,0,0.200000003,5.302,5.302
A,23/11/1990,0,0,0,5.297,5.297
A,24/11/1990,0,0,0,5.291,5.291
A,25/11/1990,0,0,0,5.286,5.286
A,26/11/1990,0,0,0,5.281,5.281
A,27/11/1990,0,0,0,5.275,5.275
A,28/11/1990,0,0,0,5.27,5.27
A,29/11/1990,0,0,0,5.264,5.264
A,30/11/1990,0,0,0,5.259,5.259
A,1/12/1990,0.300000012,0,0.300000012,5.253,5.253
A,2/12/1990,0,0,0,5.248,5.248
A,3/12/1990,0,0,0,5.242,5.242
A,4/12/1990,0,0,0,5.237,5.237
A,5/12/1990,13.85000038,0,13.85000038,5.231,5.231
A,6/12/1990,17.15000153,0,17.15000153,5.226,5.226
A,7/12/1990,1.149999976,0,1.149999976,5.22,5.22
A,8/12/1990,8.5,0,8.5,5.215,5.215
A,9/12/1990,18.75,0,18.75,5.21,5.21
A,10/12/1990,0.100000001,0,0.100000001,5.204,5.204
A,11/12/1990,0,0,0,5.199,5.199
A,12/12/1990,0.200000003,0,0.200000003,5.193,5.193
A,13/12/1990,0.25,0,0.25,5.188,5.188
A,14/12/1990,0.150000006,0,0.150000006,5.182,5.182
A,15/12/1990,0,0,0,5.177,5.177
A,16/12/1990,0,0,0,5.171,5.171
A,17/12/1990,0,0,0,5.201,5.201
A,18/12/1990,0.400000006,0,0.400000006,5.231,5.231
A,19/12/1990,0,0,0,5.26,5.26
A,20/12/1990,0,0,0,5.29,5.29
A,21/12/1990,6.849999905,0,6.849999905,5.32,5.32
A,22/12/1990,0.550000012,0,0.550000012,5.349,5.349
A,23/12/1990,0.349999994,0,0.349999994,5.379,5.379
A,24/12/1990,0,0,0,5.409,5.409
A,25/12/1990,0,0,0,5.439,5.439
A,26/12/1990,0.25,0,0.25,5.468,5.468
A,27/12/1990,0,0,0,5.498,5.498
A,28/12/1990,0,0,0,5.528,5.528
A,29/12/1990,0,0,0,5.557,5.557
A,30/12/1990,0,0,0,5.587,5.587
A,31/12/1990,0,0,0,5.617,5.617
A,1/01/1991,0,0,0,5.646,5.646
A,2/01/1991,0.150000006,0,0.150000006,5.676,5.676
A,3/01/1991,0.150000006,0,0.150000006,5.706,5.706
A,4/01/1991,4.5,0,4.5,5.735,5.735
A,5/01/1991,2.5,0,2.5,5.765,5.765
A,6/01/1991,0.400000006,0,0.400000006,5.795,5.795
A,7/01/1991,0.050000001,0,0.050000001,5.824,5.824
A,8/01/1991,0,0,0,5.854,5.854
A,9/01/1991,0,0,0,5.884,5.884
A,10/01/1991,0,0,0,5.913,5.913
A,11/01/1991,0,0,0,5.943,5.943
A,12/01/1991,0,0,0,5.973,5.973
A,13/01/1991,0,0,0,6.003,6.003
A,14/01/1991,0,0,0,6.032,6.032
A,15/01/1991,0,0,0,6.062,6.062
A,16/01/1991,0,0,0,6.092,6.092
A,17/01/1991,0,0,0,6.111,6.111
A,18/01/1991,0,0,0,6.13,6.13
A,19/01/1991,0,0,0,6.15,6.15
A,20/01/1991,0,0,0,6.169,6.169
A,21/01/1991,2.550000191,0,2.550000191,6.189,6.189
A,22/01/1991,7.699999809,0,7.699999809,6.208,6.208
A,23/01/1991,0.25,0,0.25,6.227,6.227
A,24/01/1991,2.949999809,0,2.949999809,6.247,6.247
A,25/01/1991,1.549999952,0,1.549999952,6.266,6.266
A,26/01/1991,0.600000024,0,0.600000024,6.286,6.286
A,27/01/1991,0.050000001,0,0.050000001,6.305,6.305
A,28/01/1991,0.050000001,0,0.050000001,6.324,6.324
A,29/01/1991,0,0,0,6.344,6.344
A,30/01/1991,0,0,0,6.363,6.363
A,31/01/1991,0,0,0,6.383,6.383
A,1/02/1991,0,0,0,6.402,6.402
A,2/02/1991,0,0,0,6.421,6.421
A,3/02/1991,0,0,0,6.441,6.441
A,4/02/1991,0,0,0,6.46,6.46
A,5/02/1991,0,0,0,6.48,6.48
A,6/02/1991,0,0,0,6.499,6.499
A,7/02/1991,0,0,0,6.518,6.518
A,8/02/1991,0,0,0,6.538,6.538
A,9/02/1991,0,0,0,6.557,6.557
A,10/02/1991,0,0,0,6.577,6.577
A,11/02/1991,0,0,0,6.596,6.596
A,12/02/1991,0,0,0,6.615,6.615
A,13/02/1991,0,0,0,6.635,6.635
A,14/02/1991,0,0,0,6.654,6.654
A,15/02/1991,0,0,0,6.674,6.674
A,16/02/1991,0,0,0,6.693,6.693
A,17/02/1991,0,0,0,6.604,6.604
A,18/02/1991,0,0,0,6.516,6.516
A,19/02/1991,0,0,0,6.427,6.427
A,20/02/1991,0,0,0,6.339,6.339
A,21/02/1991,0,0,0,6.25,6.25
A,22/02/1991,0,0,0,6.161,6.161
A,23/02/1991,0,0,0,6.073,6.073
A,24/02/1991,0,0,0,5.984,5.984
A,25/02/1991,0,0,0,5.895,5.895
A,26/02/1991,0,0,0,5.807,5.807
A,27/02/1991,0,0,0,5.718,5.718
A,28/02/1991,0,0,0,5.629,5.629
A,1/03/1991,0,0,0,5.541,5.541
A,2/03/1991,0,0,0,5.452,5.452
A,3/03/1991,0,0,0,5.364,5.364
A,4/03/1991,0,0,0,5.275,5.275
A,5/03/1991,0,0,0,5.186,5.186
A,6/03/1991,0,0,0,5.098,5.098
A,7/03/1991,0,0,0,5.009,5.009
A,8/03/1991,0.600000024,0,0.600000024,4.92,4.92
A,9/03/1991,0.100000001,0,0.100000001,4.832,4.832
A,10/03/1991,0.350000024,0,0.350000024,4.743,4.743
A,11/03/1991,0.949999988,0,0.949999988,4.654,4.654
A,12/03/1991,0,0,0,4.566,4.566
A,13/03/1991,0,0,0,4.477,4.477
A,14/03/1991,0,0,0,4.389,4.389
A,15/03/1991,0,0,0,4.3,4.3
A,16/03/1991,0,0,0,4.211,4.211
A,17/03/1991,0,0,0,4.15,4.15
A,18/03/1991,0.200000003,0,0.200000003,4.089,4.089
A,19/03/1991,0.150000006,0,0.150000006,4.028,4.028
A,20/03/1991,0,0,0,3.967,3.967
A,21/03/1991,0.600000024,0,0.600000024,3.906,3.906
A,22/03/1991,0.050000001,0,0.050000001,3.845,3.845
A,23/03/1991,0,0,0,3.784,3.784
A,24/03/1991,0,0,0,3.723,3.723
A,25/03/1991,3.599999905,0,3.599999905,3.661,3.661
A,26/03/1991,0.050000001,0,0.050000001,3.6,3.6
A,27/03/1991,0.350000024,0,0.350000024,3.539,3.539
A,28/03/1991,0,0,0,3.478,3.478
A,29/03/1991,0.649999976,0,0.649999976,3.417,3.417
A,30/03/1991,1.700000048,0,1.700000048,3.356,3.356
A,31/03/1991,10.64999962,0,10.64999962,3.295,3.295
A,1/04/1991,1.549999952,0,1.549999952,3.234,3.234
A,2/04/1991,0,0,0,3.173,3.173
A,3/04/1991,0,0,0,3.111,3.111
A,4/04/1991,0,0,0,3.05,3.05
A,5/04/1991,0,0,0,2.989,2.989
A,6/04/1991,0,0,0,2.928,2.928
A,7/04/1991,0,0,0,2.867,2.867
A,8/04/1991,0,0,0,2.806,2.806
A,9/04/1991,0,0,0,2.745,2.745
A,10/04/1991,0,0,0,2.684,2.684
A,11/04/1991,0,0,0,2.623,2.623
A,12/04/1991,0.150000006,0,0.150000006,2.562,2.562
A,13/04/1991,14.20000076,0,14.20000076,2.5,2.5
A,14/04/1991,2.349999905,0,2.349999905,2.439,2.439
A,15/04/1991,0.050000001,0,0.050000001,2.378,2.378
A,16/04/1991,0.050000001,0,0.050000001,2.317,2.317
A,17/04/1991,0.850000024,0,0.850000024,2.287,2.287
A,18/04/1991,2.099999905,0,2.099999905,2.256,2.256
A,19/04/1991,0,0,0,2.226,2.226
A,20/04/1991,0,0,0,2.195,2.195
A,21/04/1991,0,0,0,2.165,2.165
A,22/04/1991,0,0,0,2.135,2.135
A,23/04/1991,7.400000095,0,7.400000095,2.104,2.104
A,24/04/1991,16.64999962,0,16.64999962,2.074,2.074
A,25/04/1991,2.049999952,0,2.049999952,2.043,2.043
A,26/04/1991,0.100000001,0,0.100000001,2.013,2.013
A,27/04/1991,0,0,0,1.982,1.982
A,28/04/1991,0.050000001,0,0.050000001,1.952,1.952
A,29/04/1991,3.450000048,0,3.450000048,1.922,1.922
A,30/04/1991,4.650000095,0,4.650000095,1.891,1.891
A,1/05/1991,4.349999905,0,4.349999905,1.861,1.861
A,2/05/1991,0.100000001,0,0.100000001,1.83,1.83
A,3/05/1991,0,0,0,1.8,1.8
A,4/05/1991,0.100000001,0,0.100000001,1.769,1.769
A,5/05/1991,2.549999952,0,2.549999952,1.739,1.739
A,6/05/1991,0.850000024,0,0.850000024,1.709,1.709
A,7/05/1991,1.350000024,0,1.350000024,1.678,1.678
A,8/05/1991,1.049999952,0,1.049999952,1.648,1.648
A,9/05/1991,1.299999952,0,1.299999952,1.617,1.617
A,10/05/1991,0.699999988,0,0.699999988,1.587,1.587
A,11/05/1991,0.5,0,0.5,1.556,1.556
A,12/05/1991,0.200000003,0,0.200000003,1.526,1.526
A,13/05/1991,0.050000001,0,0.050000001,1.495,1.495
A,14/05/1991,0,0,0,1.465,1.465
A,15/05/1991,0,0,0,1.435,1.435
A,16/05/1991,0,0,0,1.404,1.404
A,17/05/1991,0,0,0,1.377,1.377
A,18/05/1991,0,0,0,1.351,1.351
A,19/05/1991,0,0,0,1.324,1.324
A,20/05/1991,0,0,0,1.297,1.297
A,21/05/1991,0,0,0,1.27,1.27
A,22/05/1991,0,0,0,1.244,1.244
A,23/05/1991,0,0,0,1.217,1.217
A,24/05/1991,0.200000003,0,0.200000003,1.19,1.19
A,25/05/1991,4,0,4,1.163,1.163
A,26/05/1991,2.300000191,0,2.300000191,1.137,1.137
A,27/05/1991,0.100000001,0,0.100000001,1.11,1.11
A,28/05/1991,0.050000001,0,0.050000001,1.083,1.083
A,29/05/1991,0,0,0,1.056,1.056
A,30/05/1991,0.100000001,0,0.100000001,1.03,1.03
A,31/05/1991,3.199999809,0,3.199999809,1.003,1.003
A,1/06/1991,33.79999924,0,33.79999924,0.976,0.976
A,2/06/1991,11.35000038,0,11.35000038,0.949,0.949
A,3/06/1991,2.300000191,0,2.300000191,0.923,0.923
A,4/06/1991,0.050000001,0,0.050000001,0.896,0.896
A,5/06/1991,31.20000076,0,31.20000076,0.869,0.869
A,6/06/1991,1.450000048,0,1.450000048,0.842,0.842
A,7/06/1991,6.449999809,0,6.449999809,0.815,0.815
A,8/06/1991,15.95000076,0,15.95000076,0.789,0.789
A,9/06/1991,6.75,0,6.75,0.762,0.762
A,10/06/1991,4.199999809,0,4.199999809,0.735,0.735
A,11/06/1991,0.100000001,0,0.100000001,0.708,0.708
A,12/06/1991,0.25,0,0.25,0.682,0.682
A,13/06/1991,0,0,0,0.655,0.655
A,14/06/1991,9.100000381,0,9.100000381,0.628,0.628
A,15/06/1991,0.400000006,0,0.400000006,0.601,0.601
A,16/06/1991,8.449999809,0,8.449999809,0.575,0.575
A,17/06/1991,0.550000012,0,0.550000012,0.583,0.583
A,18/06/1991,0,0,0,0.592,0.592
A,19/06/1991,0.100000001,0,0.100000001,0.601,0.601
A,20/06/1991,7.199999809,0,7.199999809,0.61,0.61
A,21/06/1991,0.200000003,0,0.200000003,0.619,0.619
A,22/06/1991,0.100000001,0,0.100000001,0.627,0.627
A,23/06/1991,8.899999619,0,8.899999619,0.636,0.636
A,24/06/1991,3.099999905,0,3.099999905,0.645,0.645
A,25/06/1991,4.75,0,4.75,0.654,0.654
A,26/06/1991,0.100000001,0,0.100000001,0.663,0.663
A,27/06/1991,5.800000191,0,5.800000191,0.671,0.671
A,28/06/1991,23.79999924,0,23.79999924,0.68,0.68
A,29/06/1991,9.649999619,0,9.649999619,0.689,0.689
A,30/06/1991,4.300000191,0,4.300000191,0.698,0.698
A,1/07/1991,0.100000001,0,0.100000001,0.707,0.707
A,2/07/1991,0,0,0,0.715,0.715
A,3/07/1991,1.049999952,0,1.049999952,0.724,0.724
A,4/07/1991,35.94999695,0,35.94999695,0.733,0.733
A,5/07/1991,0.300000012,0,0.300000012,0.742,0.742
A,6/07/1991,6.449999809,0,6.449999809,0.751,0.751
A,7/07/1991,14.5,0,14.5,0.76,0.76
A,8/07/1991,26.45000076,0,26.45000076,0.768,0.768
A,9/07/1991,14.39999962,0,14.39999962,0.777,0.777
A,10/07/1991,0.400000006,0,0.400000006,0.786,0.786
A,11/07/1991,9.600000381,0,9.600000381,0.795,0.795
A,12/07/1991,4.25,0,4.25,0.804,0.804
A,13/07/1991,0.950000048,0,0.950000048,0.812,0.812
A,14/07/1991,2.699999809,0,2.699999809,0.821,0.821
A,15/07/1991,0.350000024,0,0.350000024,0.83,0.83
A,16/07/1991,0,0,0,0.839,0.839
A,17/07/1991,0,0,0,0.844,0.844
A,18/07/1991,0.200000003,0,0.200000003,0.848,0.848
A,19/07/1991,0,0,0,0.853,0.853
A,20/07/1991,0,0,0,0.858,0.858
A,21/07/1991,9.199999809,0,9.199999809,0.863,0.863
A,22/07/1991,0.350000024,0,0.350000024,0.868,0.868
A,23/07/1991,0.400000006,0,0.400000006,0.872,0.872
A,24/07/1991,0,0,0,0.877,0.877
A,25/07/1991,0.150000006,0,0.150000006,0.882,0.882
A,26/07/1991,2.650000095,0,2.650000095,0.887,0.887
A,27/07/1991,7.599999905,0,7.599999905,0.892,0.892
A,28/07/1991,5.5,0,5.5,0.896,0.896
A,29/07/1991,2.25,0,2.25,0.901,0.901
A,30/07/1991,7.900000095,0,7.900000095,0.906,0.906
A,31/07/1991,1.700000048,0,1.700000048,0.911,0.911
A,1/08/1991,0,0,0,0.916,0.916
A,2/08/1991,2.199999809,0,2.199999809,0.92,0.92
A,3/08/1991,0.200000003,0,0.200000003,0.925,0.925
A,4/08/1991,0.300000012,0,0.300000012,0.93,0.93
A,5/08/1991,6.399999619,0,6.399999619,0.935,0.935
A,6/08/1991,4.25,0,4.25,0.94,0.94
A,7/08/1991,12.19999981,0,12.19999981,0.944,0.944
A,8/08/1991,2.699999809,0,2.699999809,0.949,0.949
A,9/08/1991,2.200000048,0,2.200000048,0.954,0.954
A,10/08/1991,0.449999988,0,0.449999988,0.959,0.959
A,11/08/1991,0.100000001,0,0.100000001,0.964,0.964
A,12/08/1991,0.300000012,0,0.300000012,0.968,0.968
A,13/08/1991,11.64999962,0,11.64999962,0.973,0.973
A,14/08/1991,14.39999962,0,14.39999962,0.978,0.978
A,15/08/1991,7.5,0,7.5,0.983,0.983
A,16/08/1991,0.100000001,0,0.100000001,0.988,0.988
A,17/08/1991,0,0,0,1.026,1.026
A,18/08/1991,0,0,0,1.065,1.065
A,19/08/1991,2.450000048,0,2.450000048,1.103,1.103
A,20/08/1991,29.64999962,0,29.64999962,1.142,1.142
A,21/08/1991,7.75,0,7.75,1.18,1.18
A,22/08/1991,10.10000038,0,10.10000038,1.219,1.219
A,23/08/1991,10.05000019,0,10.05000019,1.258,1.258
A,24/08/1991,4.75,0,4.75,1.296,1.296
A,25/08/1991,1.549999952,0,1.549999952,1.335,1.335
A,26/08/1991,4.75,0,4.75,1.373,1.373
A,27/08/1991,20.79999924,0,20.79999924,1.412,1.412
A,28/08/1991,7,0,7,1.45,1.45
A,29/08/1991,9.649999619,0,9.649999619,1.489,1.489
A,30/08/1991,1.700000048,0,1.700000048,1.527,1.527
A,31/08/1991,0.699999988,0,0.699999988,1.566,1.566
A,1/09/1991,0.100000001,0,0.100000001,1.605,1.605
A,2/09/1991,0,0,0,1.643,1.643
A,3/09/1991,0,0,0,1.682,1.682
A,4/09/1991,0,0,0,1.72,1.72
A,5/09/1991,0,0,0,1.759,1.759
A,6/09/1991,1.200000048,0,1.200000048,1.797,1.797
A,7/09/1991,1.600000024,0,1.600000024,1.836,1.836
A,8/09/1991,0.050000001,0,0.050000001,1.875,1.875
A,9/09/1991,41.19999695,0,41.19999695,1.913,1.913
A,10/09/1991,10.60000038,0,10.60000038,1.952,1.952
A,11/09/1991,1.549999952,0,1.549999952,1.99,1.99
A,12/09/1991,0,0,0,2.029,2.029
A,13/09/1991,0.300000012,0,0.300000012,2.067,2.067
A,14/09/1991,10.69999981,0,10.69999981,2.106,2.106
A,15/09/1991,12.70000076,0,12.70000076,2.144,2.144
A,16/09/1991,26.85000038,0,26.85000038,2.183,2.183
A,17/09/1991,29.75,0,29.75,2.253,2.253
A,18/09/1991,8.100000381,0,8.100000381,2.324,2.324
A,19/09/1991,1.399999976,0,1.399999976,2.394,2.394
A,20/09/1991,17.54999924,0,17.54999924,2.465,2.465
A,21/09/1991,0.449999988,0,0.449999988,2.535,2.535
A,22/09/1991,0.150000006,0,0.150000006,2.605,2.605
A,23/09/1991,0,0,0,2.676,2.676
A,24/09/1991,0,0,0,2.746,2.746
A,25/09/1991,3.449999809,0,3.449999809,2.817,2.817
A,26/09/1991,0.200000003,0,0.200000003,2.887,2.887
A,27/09/1991,0.050000001,0,0.050000001,2.957,2.957
A,28/09/1991,2.700000048,0,2.700000048,3.028,3.028
A,29/09/1991,0.200000003,0,0.200000003,3.098,3.098
A,30/09/1991,0,0,0,3.168,3.168
A,1/10/1991,0.100000001,0,0.100000001,3.239,3.239
A,2/10/1991,6.699999809,0,6.699999809,3.309,3.309
A,3/10/1991,0,0,0,3.38,3.38
A,4/10/1991,0,0,0,3.45,3.45
A,5/10/1991,0,0,0,3.52,3.52
A,6/10/1991,0.100000001,0,0.100000001,3.591,3.591
A,7/10/1991,1.200000048,0,1.200000048,3.661,3.661
A,8/10/1991,0,0,0,3.732,3.732
A,9/10/1991,0.300000012,0,0.300000012,3.802,3.802
A,10/10/1991,0,0,0,3.872,3.872
A,11/10/1991,0,0,0,3.943,3.943
A,12/10/1991,0,0,0,4.013,4.013
A,13/10/1991,0,0,0,4.083,4.083
A,14/10/1991,0,0,0,4.154,4.154
A,15/10/1991,1.200000048,0,1.200000048,4.224,4.224
A,16/10/1991,0.899999976,0,0.899999976,4.295,4.295
A,17/10/1991,0,0,0,4.324,4.324
A,18/10/1991,0,0,0,4.354,4.354
A,19/10/1991,0,0,0,4.383,4.383
A,20/10/1991,0.400000006,0,0.400000006,4.413,4.413
A,21/10/1991,0,0,0,4.442,4.442
A,22/10/1991,0,0,0,4.472,4.472
A,23/10/1991,0,0,0,4.502,4.502
A,24/10/1991,0,0,0,4.531,4.531
A,25/10/1991,0,0,0,4.561,4.561
A,26/10/1991,0,0,0,4.59,4.59
A,27/10/1991,0,0,0,4.62,4.62
A,28/10/1991,0.050000001,0,0.050000001,4.649,4.649
A,29/10/1991,0.600000024,0,0.600000024,4.679,4.679
A,30/10/1991,0.100000001,0,0.100000001,4.708,4.708
A,31/10/1991,0,0,0,4.738,4.738
A,1/11/1991,0.350000024,0,0.350000024,4.768,4.768
A,2/11/1991,2.449999809,0,2.449999809,4.797,4.797
A,3/11/1991,22.35000038,0,22.35000038,4.827,4.827
A,4/11/1991,0.050000001,0,0.050000001,4.856,4.856
A,5/11/1991,15.35000038,0,15.35000038,4.886,4.886
A,6/11/1991,1.700000048,0,1.700000048,4.915,4.915
A,7/11/1991,2.25,0,2.25,4.945,4.945
A,8/11/1991,0,0,0,4.974,4.974
A,9/11/1991,0,0,0,5.004,5.004
A,10/11/1991,0,0,0,5.034,5.034
A,11/11/1991,0,0,0,5.063,5.063
A,12/11/1991,0,0,0,5.093,5.093
A,13/11/1991,0,0,0,5.122,5.122
A,14/11/1991,0,0,0,5.152,5.152
A,15/11/1991,0.25,0,0.25,5.181,5.181
A,16/11/1991,0,0,0,5.211,5.211
A,17/11/1991,0,0,0,5.229,5.229
A,18/11/1991,0.25,0,0.25,5.247,5.247
A,19/11/1991,0.050000001,0,0.050000001,5.265,5.265
A,20/11/1991,0.100000001,0,0.100000001,5.283,5.283
A,21/11/1991,0,0,0,5.302,5.302
A,22/11/1991,0,0,0,5.32,5.32
A,23/11/1991,0,0,0,5.338,5.338
A,24/11/1991,0,0,0,5.356,5.356
A,25/11/1991,0,0,0,5.374,5.374
A,26/11/1991,0,0,0,5.392,5.392
A,27/11/1991,0,0,0,5.41,5.41
A,28/11/1991,0,0,0,5.429,5.429
A,29/11/1991,0.050000001,0,0.050000001,5.447,5.447
A,30/11/1991,0,0,0,5.465,5.465
A,1/12/1991,0,0,0,5.483,5.483
A,2/12/1991,0,0,0,5.501,5.501
A,3/12/1991,0.300000012,0,0.300000012,5.519,5.519
A,4/12/1991,0.5,0,0.5,5.537,5.537
A,5/12/1991,0,0,0,5.556,5.556
A,6/12/1991,0,0,0,5.574,5.574
A,7/12/1991,0,0,0,5.592,5.592
A,8/12/1991,0,0,0,5.61,5.61
A,9/12/1991,0,0,0,5.628,5.628
A,10/12/1991,0,0,0,5.646,5.646
A,11/12/1991,0,0,0,5.664,5.664
A,12/12/1991,0,0,0,5.683,5.683
A,13/12/1991,0,0,0,5.701,5.701
A,14/12/1991,0.649999976,0,0.649999976,5.719,5.719
A,15/12/1991,1.5,0,1.5,5.737,5.737
A,16/12/1991,0.200000003,0,0.200000003,5.755,5.755
A,17/12/1991,1.150000095,0,1.150000095,5.757,5.757
A,18/12/1991,2.650000095,0,2.650000095,5.76,5.76
A,19/12/1991,0.300000012,0,0.300000012,5.762,5.762
A,20/12/1991,2.75,0,2.75,5.764,5.764
A,21/12/1991,0.800000012,0,0.800000012,5.767,5.767
A,22/12/1991,0.400000006,0,0.400000006,5.769,5.769
A,23/12/1991,0,0,0,5.771,5.771
A,24/12/1991,0,0,0,5.774,5.774
A,25/12/1991,0,0,0,5.776,5.776
A,26/12/1991,0,0,0,5.778,5.778
A,27/12/1991,0,0,0,5.781,5.781
A,28/12/1991,0,0,0,5.783,5.783
A,29/12/1991,0,0,0,5.785,5.785
A,30/12/1991,0,0,0,5.788,5.788
A,31/12/1991,0.100000001,0,0.100000001,5.79,5.79
A,1/01/1992,0,0,0,5.792,5.792
A,2/01/1992,0,0,0,5.794,5.794
A,3/01/1992,0.800000012,0,0.800000012,5.797,5.797
A,4/01/1992,0,0,0,5.799,5.799
A,5/01/1992,0.100000001,0,0.100000001,5.801,5.801
A,6/01/1992,0,0,0,5.804,5.804
A,7/01/1992,0.100000001,0,0.100000001,5.806,5.806
A,8/01/1992,1.350000024,0,1.350000024,5.808,5.808
A,9/01/1992,1.350000024,0,1.350000024,5.811,5.811
A,10/01/1992,0.100000001,0,0.100000001,5.813,5.813
A,11/01/1992,0,0,0,5.815,5.815
A,12/01/1992,0.050000001,0,0.050000001,5.818,5.818
A,13/01/1992,1.149999976,0,1.149999976,5.82,5.82
A,14/01/1992,0,0,0,5.822,5.822
A,15/01/1992,0.200000003,0,0.200000003,5.825,5.825
A,16/01/1992,0,0,0,5.827,5.827
A,17/01/1992,0,0,0,5.816,5.816
A,18/01/1992,0,0,0,5.805,5.805
A,19/01/1992,0,0,0,5.794,5.794
A,20/01/1992,0,0,0,5.783,5.783
A,21/01/1992,0,0,0,5.772,5.772
A,22/01/1992,0,0,0,5.761,5.761
A,23/01/1992,0,0,0,5.75,5.75
